sin_3531_0427588271| mema utsavaya væḍiduraṭat æmatū janādhipativarayā mesēda pævasīya | මෙම උත්සවය වැඩිදුරටත් ඇමතූ ජනාධිපතිවරයා මෙසේද පැවසීය |mettananda
sin_3531_0485817312| bera vādana kalāvaṭa aḷutin ekvū pirisda veti | බෙර වාදන කලාවට අළුතින් එක්වූ පිරිස්ද වෙති |mettananda
sin_3531_0559614329| mēke katāva divayanne taruṇa ḷamayin kīpadenek vaṭā | මේකෙ කතාව දිවයන්නෙ තරුණ ළමයින් කීපදෙනෙක් වටා |mettananda
sin_3531_0636471621| muva gahanaya daranna bæri gānaṭa enne nætuva pālanaya unā | මුව ගහනය දරන්න බැරි ගානට එන්නෙ නැතුව පාලනය උනා |mettananda
sin_3531_0691721431| mema siddhāntaya anuva dukehi upata pañca upādānakkandhayē upatayi | මෙම සිද්ධාන්තය අනුව දුකෙහි උපත පඤ්ච උපාදානක්කන්ධයේ උපතයි |mettananda
sin_3531_0726449422| meya neḷā ættē depayin siṭagena siṭina ākārayaṭaya | මෙය නෙළා ඇත්තේ දෙපයින් සිටගෙන සිටින ආකාරයටය |mettananda
sin_3531_0777684888| mīṭa væḍiya minissunṭa hitanna tava kopamaṇa dēval tiyenavāda | මීට වැඩිය මිනිස්සුන්ට හිතන්න තව කොපමණ දේවල් තියෙනවාද |mettananda
sin_3531_0795544600| mēka lassana vagēma goḍak duka hitena katāvak ayiyā | මේක ලස්සන වගේම ගොඩක් දුක හිතෙන කතාවක් අයියා |mettananda
sin_3531_0931387094| mēvā nositiya yutu nam sitiya yuttē monavā gæna da | මේවා නොසිතිය යුතු නම් සිතිය යුත්තේ මොනවා ගැන ද |mettananda
sin_3531_0949226064| umba hadannē āsanik katāvat kaṇapiṭa peralanna nē | උඹ හදන්නේ ආසනික් කතාවත් කණපිට පෙරලන්න නේ |mettananda
sin_3531_0989331302| eya janatā vimukti peramuṇaṭa pamaṇak himi vūvak novē | එය ජනතා විමුක්ති පෙරමුණට පමණක් හිමි වූවක් නොවේ |mettananda
sin_3531_1151251583| bera vādanaya itā siyumva hædǣriya yutu kalāvaki | බෙර වාදනය ඉතා සියුම්ව හැදෑරිය යුතු කලාවකි |mettananda
sin_3531_1154143520| mēka mevara oskā sammānayaṭa nirdēśa vecci ekak | මේක මෙවර ඔස්කා සම්මානයට නිර්දේශ වෙච්චි එකක් |mettananda
sin_3531_1204673182| metaram vayasaṭa gihinut mē tænættā væḍa karanavā | මෙතරම් වයසට ගිහිනුත් මේ තැනැත්තා වැඩ කරනවා |mettananda
sin_3531_1304429987| ohu rækiyā soyā giyē kusaginna darā gænīmaṭa bærivana viṭadī pamaṇi | ඔහු රැකියා සොයා ගියේ කුසගින්න දරා ගැනීමට බැරිවන විටදී පමණි |mettananda
sin_3531_1334120610| ātar konan ḍoyil upata læbuvē skoṭlantayē eḍinbarg hidīya | ආතර් කොනන් ඩොයිල් උපත ලැබුවේ ස්කොට්ලන්තයේ එඩින්බර්ග් හිදීය |mettananda
sin_3531_1443100646| agē kaṭahaṇḍehi aviniścita bhāvayak gǣvī tibiṇi | අගේ කටහඬෙහි අවිනිශ්චිත භාවයක් ගෑවී තිබිණි |mettananda
sin_3531_1508828251| mema gāstu nirṇaya kara tibennē mona padanaminda | මෙම ගාස්තු නිර්ණය කර තිබෙන්නේ මොන පදනමින්ද |mettananda
sin_3531_1784797598| ægē ekama āśāva vūyē linkan dhavala mandirayaṭa tērī patvīmayi | ඇගේ එකම ආශාව වූයේ ලින්කන් ධවල මන්දිරයට තේරී පත්වීමයි |mettananda
sin_3531_1885894840| antimēdī rajatumāṭa æmativaru dakina koṭat vamaneṭa āvā | අන්තිමේදී රජතුමාට ඇමතිවරු දකින කොටත් වමනෙට ආවා |mettananda
sin_3531_1922998178| āyet itin digaṭama ehenam upasiræsi demu nēda | ආයෙත් ඉතින් දිගටම එහෙනම් උපසිරැසි දෙමු නේද |mettananda
sin_3531_2144077783| mē evan gæmiyekugē muvin piṭa vū vadan vælaki | මේ එවන් ගැමියෙකුගේ මුවින් පිට වූ වදන් වැලකි |mettananda
sin_3531_2144194787| meccara deyak tērum ganna puḷuvannam mak koranna bæriya | මෙච්චර දෙයක් තේරුම් ගන්න පුළුවන්නම් මක් කොරන්න බැරිය |mettananda
sin_3531_2175710795| mema śilpiyā piḷibaṉdava api maṉdak vimasā balamu | මෙම ශිල්පියා පිළිබඳව අපි මඳක් විමසා බලමු |mettananda
sin_3531_2181483371| mē vistaraya æsennekuṭa ætivannē pahan sṁvēgayaki | මේ විස්තරය ඇසෙන්නෙකුට ඇතිවන්නේ පහන් සංවේගයකි |mettananda
sin_3531_2191173783| mūnu pota tibunat nætat oya dēval venas vennē næhæ | මූනු පොත තිබුනත් නැතත් ඔය දේවල් වෙනස් වෙන්නේ නැහැ |mettananda
sin_3531_2288028081| mēvā suvakirīmaṭa kakāgē koḍiyak elliya yutuya | මේවා සුවකිරීමට කකාගේ කොඩියක් එල්ලිය යුතුය |mettananda
sin_3531_2408005668| umbaṭa æmerikāvē puravæsibāvaya aran æmarikānuvek venna puḷuvan | උඹට ඇමෙරිකාවේ පුරවැසිබාවය අරන් ඇමරිකානුවෙක් වෙන්න පුළුවන් |mettananda
sin_3531_2447228604| mēka taram hitaṭa vædunu venat katāvak næti taram | මේක තරම් හිතට වැදුනු වෙනත් කතාවක් නැති තරම් |mettananda
sin_3531_2477991331| mema dhurayaṭa patvana himinamaṭa siya jīvita kālaya purāvaṭa tanaturē væḍa vāsaya kala hæka | මෙම ධුරයට පත්වන හිමිනමට සිය ජීවිත කාලය පුරාවට තනතුරේ වැඩ වාසය කල හැක |mettananda
sin_3531_3150557727| metæna dī mṁ hitanne mūlika va ma janatāva dænuvat kaḷa yutuyi | මෙතැන දී මං හිතන්නෙ මූලික ව ම ජනතාව දැනුවත් කළ යුතුයි |mettananda
sin_3531_3167012021| mema guvan anatura mulinma duṭu ayek magē piyā | මෙම ගුවන් අනතුර මුලින්ම දුටු අයෙක් මගේ පියා |mettananda
sin_3531_3234625842| ivara venavā kiyala dænenakoṭa poḍi dukakut enavā | ඉවර වෙනවා කියල දැනෙනකොට පොඩි දුකකුත් එනවා |mettananda
sin_3531_3421166864| mudu hā māla kihipayak da mē valen soyā gæniṇi | මුදු හා මාල කිහිපයක් ද මේ වලෙන් සොයා ගැනිණි |mettananda
sin_3531_3469309617| bāhirin dakina dē balalā kisivak tīraṇaya karanna epā | බාහිරින් දකින දේ බලලා කිසිවක් තීරණය කරන්න එපා |mettananda
sin_3531_3685262379| ataramædiyā tamayi ada ēvāyet mila tīraṇaya karannē | අතරමැදියා තමයි අද ඒවායෙත් මිල තීරණය කරන්නේ |mettananda
sin_3531_3793511646| mema pota pansal pustakālayēdī mæya kiyavā tibenavā | මෙම පොත පන්සල් පුස්තකාලයේදී මැය කියවා තිබෙනවා |mettananda
sin_3531_3844053013| pūrva dēvatā yanuven hæṉdinvennē demāpiyanya | පූර්ව දේවතා යනුවෙන් හැඳින්වෙන්නේ දෙමාපියන්ය |mettananda
sin_3531_3846552453| inpasuva hikkaḍuvaṭa gos ættē mīṭa dina gaṇanakaṭa peraya | ඉන්පසුව හික්කඩුවට ගොස් ඇත්තේ මීට දින ගණනකට පෙරය |mettananda
sin_3531_3894490943| mūrtiya sadahā sudusuma iriyavva mē yæyi maṭa sitē | මූර්තිය සදහා සුදුසුම ඉරියව්ව මේ යැයි මට සිතේ |mettananda
sin_3531_4002426506| menisāvenma viṉdina eka pættaka tiyalā apiṭa ikmaninma piṭat venna vuṇā | මෙනිසාවෙන්ම විඳින එක පැත්තක තියලා අපිට ඉක්මනින්ම පිටත් වෙන්න වුණා |mettananda
sin_3531_4128987616| mēka obaṭa ānāpānasati bhāvanāva diyuṇu kirīmaṭa loku rukulak venavā | මේක ඔබට ආනාපානසති භාවනාව දියුණු කිරීමට ලොකු රුකුලක් වෙනවා |mettananda
sin_3531_4176172013| metana vennēt ē vagē væḍak kiyana ekayi mama kivvē | මෙතන වෙන්නේත් ඒ වගේ වැඩක් කියන එකයි මම කිව්වේ |mettananda
sin_3531_4221422564| mē piḷibaṉdava oba vahansēgen karuṇu dæna gænīmaṭa kæmætiyi | මේ පිළිබඳව ඔබ වහන්සේගෙන් කරුණු දැන ගැනීමට කැමැතියි |mettananda
sin_3531_4423884578| mēvā karannā haṉdunvannē bālayā hevat mōḍayā kiyāyi | මේවා කරන්නා හඳුන්වන්නේ බාලයා හෙවත් මෝඩයා කියායි |mettananda
sin_3531_4621341354| æpal vitarak nevē api ḍel ekaṭa katā kalat ahanne plǣn tiyenavada kiyala | ඇපල් විතරක් නෙවේ අපි ඩෙල් එකට කතා කලත් අහන්නෙ ප්ලෑන් තියෙනවද කියල |mettananda
sin_3531_4688851321| oncillā toṭili koyindō dukā harima apūruyi | ඔන්චිල්ලා තොටිලි කොයින්දෝ දුකා හරිම අපූරුයි |mettananda
sin_3531_4738070831| medā pāra tiyennē ælangē anāgataya venuven mituran karana væḍak udesā yana gamanak | මෙදා පාර තියෙන්නේ ඇලන්ගේ අනාගතය වෙනුවෙන් මිතුරන් කරන වැඩක් උදෙසා යන ගමනක් |mettananda
sin_3531_4840614757| ayislantaya uturu atlāntik sāgarayē pihiṭā æti raṭaki | අයිස්ලන්තය උතුරු අත්ලාන්තික් සාගරයේ පිහිටා ඇති රටකි |mettananda
sin_3531_4841767212| mēs nætivena ekaṭa mama nṁ karanne poḍi deyak | මේස් නැතිවෙන එකට මම නං කරන්නෙ පොඩි දෙයක් |mettananda
sin_3531_4900163700| sambudurajāṇan vahansēlā pas namak pahala vena kalpayayi | සම්බුදුරජාණන් වහන්සේලා පස් නමක් පහල වෙන කල්පයයි |mettananda
sin_3531_5342828989| kaṉdumudun sṁrakṣaṇaya kirīmē aramuṇin vagākara tibenavā | කඳුමුදුන් සංරක්ෂණය කිරීමේ අරමුණින් වගාකර තිබෙනවා |mettananda
sin_3531_5374075357| bulars pāra dæn bauddhālōka māvata nam vūyē ohu sihikirīmaṭaya | බුලර්ස් පාර දැන් බෞද්ධාලෝක මාවත නම් වූයේ ඔහු සිහිකිරීමටය |mettananda
sin_3531_5427833618| kōcciyēdī mē tun denāṭa yāḷuvek hambenavā | කෝච්චියේදී මේ තුන් දෙනාට යාළුවෙක් හම්බෙනවා |mettananda
sin_3531_5440369099| aganuvara vana bægḍǣḍ nuvara pihiṭā ættē raṭehi nægenahira mæda koṭasehiya | අගනුවර වන බැග්ඩෑඩ් නුවර පිහිටා ඇත්තේ රටෙහි නැගෙනහිර මැද කොටසෙහිය |mettananda
sin_3531_5617324195| ihata pasdenāgen kisivek mā paudgalikava haṉduṇannē næta | ඉහත පස්දෙනාගෙන් කිසිවෙක් මා පෞද්ගලිකව හඳුණන්නේ නැත |mettananda
sin_3531_5811240684| muhudu ræḷi atarē mṁkollakaruvō sæṉgavī siṭiyaha | මුහුදු රැළි අතරේ මංකොල්ලකරුවෝ සැඟවී සිටියහ |mettananda
sin_3531_5904174509| muhuṇa papuva baḍa menma pāda pilissī nomæti bava vārtā vē | මුහුණ පපුව බඩ මෙන්ම පාද පිලිස්සී නොමැති බව වාර්තා වේ |mettananda
sin_3531_6118792471| aṁ keḷiya saṉdahā subha nækatin henakaṉda siṭuvayi | අං කෙළිය සඳහා සුභ නැකතින් හෙනකඳ සිටුවයි |mettananda
sin_3531_6253386847| metek kālekaṭa mama nam evæni deyak kiyala nǣ | මෙතෙක් කාලෙකට මම නම් එවැනි දෙයක් කියල නෑ |mettananda
sin_3531_6434024151| evakaṭa ema pāsalē guru maḍulla haya denakuṭa sīmā viya | එවකට එම පාසලේ ගුරු මඩුල්ල හය දෙනකුට සීමා විය |mettananda
sin_3531_6438246610| bāhirin igenagat dænuma piḷigat nisā novē da | බාහිරින් ඉගෙනගත් දැනුම පිළිගත් නිසා නොවේ ද |mettananda
sin_3531_6487104375| jātika aganagaraya vanuyē jakartā nuvarayi | ජාතික අගනගරය වනුයේ ජකර්තා නුවරයි |mettananda
sin_3531_6597045746| mūṇa hariyaṭama unmattakayekuge vagē velā tibuna | මූණ හරියටම උන්මත්තකයෙකුගෙ වගේ වෙලා තිබුන |mettananda
sin_3531_6614296513| menisā demāpiyan daruvāṭa melova penvādena aya vaśayen sælakeyi | මෙනිසා දෙමාපියන් දරුවාට මෙලොව පෙන්වාදෙන අය වශයෙන් සැලකෙයි |mettananda
sin_3531_6681992600| ārṁciya læv ginnaksē sarasavi bim peta purā pætira giyēya | ආරංචිය ලැව් ගින්නක්සේ සරසවි බිම් පෙත පුරා පැතිර ගියේය |mettananda
sin_3531_6709350944| upul mahatā da janādhipatitumā idiriyē divurum dunnēya | උපුල් මහතා ද ජනාධිපතිතුමා ඉදිරියේ දිවුරුම් දුන්නේය |mettananda
sin_3531_7018445712| ehi mūlasthānaya svisṭarlantayē jinivā nuvara pihiṭā æta | එහි මූලස්ථානය ස්විස්ටර්ලන්තයේ ජිනිවා නුවර පිහිටා ඇත |mettananda
sin_3531_7102684451| meya asōka rajugē śilālipi valin da tahavuru vē | මෙය අසෝක රජුගේ ශිලාලිපි වලින් ද තහවුරු වේ |mettananda
sin_3531_7179153359| mama kavadāvat sæmsan mahattayā hamba venḍa giyē næhæ | මම කවදාවත් සැම්සන් මහත්තයා හම්බ වෙන්ඩ ගියේ නැහැ |mettananda
sin_3531_7180438705| mema pavuru sampūrṇayenma sakasā tibennē kabok gal upayōgī koṭa gænīmeni | මෙම පවුරු සම්පූර්ණයෙන්ම සකසා තිබෙන්නේ කබොක් ගල් උපයෝගී කොට ගැනීමෙනි |mettananda
sin_3531_7352893636| mēkaṭa sab karapu ekaṭa royiliṭa saha gurāṭa bohoma stutiyi | මේකට සබ් කරපු එකට රොයිලිට සහ ගුරාට බොහොම ස්තුතියි |mettananda
sin_3531_7392637158| umba dannavada lṁkāvē raja kālē tibuṇu nīti gæna | උඹ දන්නවද ලංකාවේ රජ කාලේ තිබුණු නීති ගැන |mettananda
sin_3531_7533642183| ovuhu mīgamuva kalutara hā bēruvala kolla kǣha | ඔවුහු මීගමුව කලුතර හා බේරුවල කොල්ල කෑහ |mettananda
sin_3531_7621876522| muduna koṭasē dhātun vahansēlā venuven ven kaḷā | මුදුන කොටසේ ධාතුන් වහන්සේලා වෙනුවෙන් වෙන් කළා |mettananda
sin_3531_7880142248| mukhaya da mada vaśayen dat penena lesa piyavī tibē | මුඛය ද මද වශයෙන් දත් පෙනෙන ලෙස පියවී තිබේ |mettananda
sin_3531_7925875570| apē ī ḍabliv adikāram tuman gē sitivili pot kiya vū maṭa etuman anāgāmi vūveku kiyā situṇi | අපේ ඊ ඩබ්ලිව් අදිකාරම් තුමන් ගේ සිතිවිලි පොත් කිය වූ මට එතුමන් අනාගාමි වූවෙකු කියා සිතුණි |mettananda
sin_3531_7947843598| darśanaya vana veb aḍavi gaṇanāvak vidēśavalin pavatvā gena yanavā | දර්ශනය වන වෙබ් අඩවි ගණනාවක් විදේශවලින් පවත්වා ගෙන යනවා |mettananda
sin_3531_7984810771| metæna iṉdala tamayi katāva digahærenna paṭan ganne | මෙතැන ඉඳල තමයි කතාව දිගහැරෙන්න පටන් ගන්නෙ |mettananda
sin_3531_8030145669| yathārthaya visin kalākaruvā meheyavā ganu læbīma yi siddha venne | යථාර්ථය විසින් කලාකරුවා මෙහෙයවා ගනු ලැබීම යි සිද්ධ වෙන්නෙ |mettananda
sin_3531_8123711214| meya arahanta paramārthaya lesa hæṉdinviya hæki ya | මෙය අරහන්ත පරමාර්ථය ලෙස හැඳින්විය හැකි ය |mettananda
sin_3531_8335397693| metæna di mama adahas karanne siṁhala kavīn pilibaṉdava | මෙතැන දි මම අදහස් කරන්නෙ සිංහල කවීන් පිලිබඳව |mettananda
sin_3531_8500473878| eka atakaṭa baladdi api dænaṭamat āsiyāve āścaryak velā | එක අතකට බලද්දි අපි දැනටමත් ආසියාවෙ ආශ්චර්යක් වෙලා |mettananda
sin_3531_8523195584| gāllē koṭuva ætulē tibunā vīḍiyō senṭar ekak | ගාල්ලේ කොටුව ඇතුලේ තිබුනා වීඩියෝ සෙන්ටර් එකක් |mettananda
sin_3531_8564267184| dēśapālana hā samāja vaṭapiṭāvada salakā bæliya yutuya | දේශපාලන හා සමාජ වටපිටාවද සලකා බැලිය යුතුය |mettananda
sin_3531_8571540826| mēghavarṇa rajugē navavæni varṣayehi dāṭhāvṁśaya liyana ladī | මේඝවර්ණ රජුගේ නවවැනි වර්ෂයෙහි දාඨාවංශය ලියන ලදී |mettananda
sin_3531_8595090596| ænakonḍā yanu viśāla gavayaku pavā goduru kara gænīmaṭa samat sattvayeki | ඇනකොන්ඩා යනු විශාල ගවයකු පවා ගොදුරු කර ගැනීමට සමත් සත්ත්වයෙකි |mettananda
sin_3531_8657281490| mama puvatpat piṭa kavara chāyārūpayakaṭa penī hiṭiyā | මම පුවත්පත් පිට කවර ඡායාරූපයකට පෙනී හිටියා |mettananda
sin_3531_8775492655| mema kautukāgāraya piṭakōṭṭē hā ætulkōṭṭē nagara atara pihiṭuvā æta | මෙම කෞතුකාගාරය පිටකෝට්ටේ හා ඇතුල්කෝට්ටේ නගර අතර පිහිටුවා ඇත |mettananda
sin_3531_8991876040| mema parataraya piyavā denuyē piṭaraṭavalaṭa gos vahal sēvayē nirata vana pirisya | මෙම පරතරය පියවා දෙනුයේ පිටරටවලට ගොස් වහල් සේවයේ නිරත වන පිරිස්ය |mettananda
sin_3531_9086229255| mema koṭasa ættē kuḍā oyen etara vimaṭa perayi | මෙම කොටස ඇත්තේ කුඩා ඔයෙන් එතර විමට පෙරයි |mettananda
sin_3531_9192617433| kaḍupiṭiyagē sæbǣma nama buddhadāsa vitānāracciya | කඩුපිටියගේ සැබෑම නම බුද්ධදාස විතානආරච්චිය |mettananda
sin_3531_9240173159| mema nava basa nirmāṇaya kirīmēdī ohuṭa æti abhiyōgaya sṁkīrṇa ekaki | මෙම නව බස නිර්මාණය කිරීමේදී ඔහුට ඇති අභියෝගය සංකීර්ණ එකකි |mettananda
sin_3531_9266896424| mīṭa viruddhava movun abhiyācanā idiripat karanu æta | මීට විරුද්ධව මොවුන් අභියාචනා ඉදිරිපත් කරනු ඇත |mettananda
sin_3531_9463490913| mē kuṇukaya visituru saṉdun bhājanayak sē sarasā æta | මේ කුණුකය විසිතුරු සඳුන් භාජනයක් සේ සරසා ඇත |mettananda
sin_3531_9496088416| muladī riya eka tænama tibuṇē heḷavennē vat nætuvayi | මුලදී රිය එක තැනම තිබුණේ හෙළවෙන්නේ වත් නැතුවයි |mettananda
sin_3531_9497535654| mesē daknā vidasun nuvaṇama yahapat dækīma veyi | මෙසේ දක්නා විදසුන් නුවණම යහපත් දැකීම වෙයි |mettananda
sin_3531_9569998346| dumbara gæmiyā kiyana paridi lakēgala rāvaṇā rajugē balakoṭuvayi | දුම්බර ගැමියා කියන පරිදි ලකේගල රාවණා රජුගේ බලකොටුවයි |mettananda
sin_3531_9610307082| akamætten uṇat ē vacane pāvicci karanna venavā | අකමැත්තෙන් උණත් ඒ වචනෙ පාවිච්චි කරන්න වෙනවා |mettananda
sin_3531_9701025777| siṁgappūruvē mavunṭ eḷisabat rōhalē siṭa | සිංගප්පූරුවේ මවුන්ට් එළිසබත් රෝහලේ සිට |mettananda
sin_3531_9788609580| mēke innava api danna hadunana kihipa denekma | මේකෙ ඉන්නව අපි දන්න හදුනන කිහිප දෙනෙක්ම |mettananda
sin_3531_9943120712| mē bava siyalu vicārakayin buddhimatun penvā deti | මේ බව සියලු විචාරකයින් බුද්ධිමතුන් පෙන්වා දෙති |mettananda
sin_3531_9981559051| mē lōkavalaṭa apiṭa yā hækkē sita diyuṇu kirīmenuyi | මේ ලෝකවලට අපිට යා හැක්කේ සිත දියුණු කිරීමෙනුයි |mettananda
sin_3688_0056473094| koṭuven piṭa nagaraya piṭakoṭuvayi | කොටුවෙන් පිට නගරය පිටකොටුවයි |mettananda
sin_3688_0096808080| mema kiyaman tuḷa æti yathārthaya vimasā bæluva hot | මෙම කියමන් තුළ ඇති යථාර්ථය විමසා බැලුව හොත් |mettananda
sin_3688_0102202529| āye piṭaraṭin āva deyak nam kisima gæṭaḷuvak næhæ | ආයෙ පිටරටින් ආව දෙයක් නම් කිසිම ගැටළුවක් නැහැ |mettananda
sin_3688_0127964130| mē duka yæyi hetema yathābhūta vaśayen avabōdha karaganiyi | මේ දුක යැයි හෙතෙම යථාභූත වශයෙන් අවබෝධ කරගනියි |mettananda
sin_3688_0347415167| mema akusal siyalu pav yanuven saṉdahan kaḷa hækiya | මෙම අකුසල් සියලු පව් යනුවෙන් සඳහන් කළ හැකිය |mettananda
sin_3688_0452424024| idiriyēdī viślēṣaṇa kaṭayutu ārambha kerenu æta | ඉදිරියේදී විශ්ලේෂණ කටයුතු ආරම්භ කෙරෙනු ඇත |mettananda
sin_3688_0504658032| mē ḷamayā hæma deyakma ikmaṇin ma igena gattā | මේ ළමයා හැම දෙයක්ම ඉක්මණින් ම ඉගෙන ගත්තා |mettananda
sin_3688_0550023064| metænadī hæmōṭama kivvā upan gamē oru pædapu atītaya | මෙතැනදී හැමෝටම කිව්වා උපන් ගමේ ඔරු පැදපු අතීතය |mettananda
sin_3688_0606439117| yathārthavādaya yanu vividha rītīn atarin ekak novē | යථාර්ථවාදය යනු විවිධ රීතීන් අතරින් එකක් නොවේ |mettananda
sin_3688_0666789284| gurutvākarṣaṇa niyamaya væradi bavaṭa sākṣi tiyenavā | ගුරුත්වාකර්ෂණ නියමය වැරදි බවට සාක්ෂි තියෙනවා |mettananda
sin_3688_0695573995| eka æsaka penumē dubalatāva hærunāma venat kisima rōgābadhayak næta | එක ඇසක පෙනුමේ දුබලතාව හැරුනාම වෙනත් කිසිම රෝගාබධයක් නැත |mettananda
sin_3688_0763934486| mē vidhiyaṭa vēl tunen ma bat piṇḍu pahaḷovak aḍuvē | මේ විධියට වේල් තුනෙන් ම බත් පිඬු පහළොවක් අඩුවේ |mettananda
sin_3688_0968916306| kæniyon viduli balāgāraya pasugiya dā vasā damā æta | කැනියොන් විදුලි බලාගාරය පසුගිය දා වසා දමා ඇත |mettananda
sin_3688_1000099086| melovat paralovat sæpavat vīmaṭa da hētuvannaki | මෙලොවත් පරලොවත් සැපවත් වීමට ද හේතුවන්නකි |mettananda
sin_3688_1065190155| meyin rajatumā ahasin væḍi bava dæna gattē ya | මෙයින් රජතුමා අහසින් වැඩි බව දැන ගත්තේ ය |mettananda
sin_3688_1272711337| anāgatayat subavādī veyi kiyalā apaṭa hitanna puḷuvan | අනාගතයත් සුබවාදී වෙයි කියලා අපට හිතන්න පුළුවන් |mettananda
sin_3688_1308003688| ehi daknaṭa læbena visituru vū situvam nisāya | එහි දක්නට ලැබෙන විසිතුරු වූ සිතුවම් නිසාය |mettananda
sin_3688_1337725493| kolonnāva ayat vanuyē vællampiṭiya polis vasamaṭayi | කොලොන්නාව අයත් වනුයේ වැල්ලම්පිටිය පොලිස් වසමටයි |mettananda
sin_3688_1609561756| minisā ovun kiyannē meya mōṭar rathayak novana bavayi | මිනිසා ඔවුන් කියන්නේ මෙය මෝටර් රථයක් නොවන බවයි |mettananda
sin_3688_1612806051| mēvā sampūrṇayenma ven kara kara ven kara kara balanavā | මේවා සම්පූර්ණයෙන්ම වෙන් කර කර වෙන් කර කර බලනවා |mettananda
sin_3688_1623679904| ṭiyunis aganuvara pavā virōdhatā utsanna vana viṭa ben ali raṭin palā giyē ya | ටියුනිස් අගනුවර පවා විරෝධතා උත්සන්න වන විට බෙන් අලි රටින් පලා ගියේ ය |mettananda
sin_3688_1694299574| būndiya mahajanayāṭa monayam hō idiri darśanayak idiripat karanavada | බූන්දිය මහජනයාට මොනයම් හෝ ඉදිරි දර්ශනයක් ඉදිරිපත් කරනවද |mettananda
sin_3688_1929461291| uvamanā kenekuṭa nārāhēnpiṭa kirimaṇḍala māvatē pāram pārika sahal alevi salen miladī gænīmaṭa hæka | උවමනා කෙනෙකුට නාරාහේන්පිට කිරිමණ්ඩල මාවතේ පාරම් පාරික සහල් අලෙවි සලෙන් මිලදී ගැනීමට හැක |mettananda
sin_3688_1948484721| æt pæṭavā siṭa ættē nivasaṭa yābada kuḍā kūḍuvak væni sthānayaka ya | ඇත් පැටවා සිට ඇත්තේ නිවසට යාබද කුඩා කූඩුවක් වැනි ස්ථානයක ය |mettananda
sin_3688_2039776138| aḍi pahak hayak vitara ǣtin pirimi ḷamayin kaṭṭiya vaṭa velā hiṭiye | අඩි පහක් හයක් විතර ඈතින් පිරිමි ළමයින් කට්ටිය වට වෙලා හිටියෙ |mettananda
sin_3688_2081640982| mēvā gōlīya dhanavādayaṭa kisisētma vikalpayak novē | මේවා ගෝලීය ධනවාදයට කිසිසේත්ම විකල්පයක් නොවේ |mettananda
sin_3688_2310391955| mema bhāryāvan tidenāma budurajāṇan vahansēgē igænvīm anuva yahapat aya novē | මෙම භාර්යාවන් තිදෙනාම බුදුරජාණන් වහන්සේගේ ඉගැන්වීම් අනුව යහපත් අය නොවේ |mettananda
sin_3688_2397230679| āsiyāvē mevæni giṭārayak himi ekama vādana śilpiyā mamayi | ආසියාවේ මෙවැනි ගිටාරයක් හිමි එකම වාදන ශිල්පියා මමයි |mettananda
sin_3688_2413242041| mun iḍam alla ganna māra plǣn ekak dennē | මුන් ඉඩම් අල්ල ගන්න මාර ප්ලෑන් එකක් දෙන්නේ |mettananda
sin_3688_2536453099| ema aḍuvat obaṭa sapurālīmaṭa avasthāva læbevāyi patanavā | එම අඩුවත් ඔබට සපුරාලීමට අවස්ථාව ලැබෙවායි පතනවා |mettananda
sin_3688_2770052029| meviṭa ohuṭa dharma mārgayē idiriyaṭa yǣmaṭa bādhāvak nǣ | මෙවිට ඔහුට ධර්ම මාර්ගයේ ඉදිරියට යෑමට බාධාවක් නෑ |mettananda
sin_3688_2798225647| accuvēlī polīsiya væḍidura parīkṣaṇa kaṭayutu meheyavayi | අච්චුවේලී පොලීසිය වැඩිදුර පරීක්ෂණ කටයුතු මෙහෙයවයි |mettananda
sin_3688_2876065138| sīgiriya avaṭa diya agal valin āvaraṇaya kara tibē | සීගිරිය අවට දිය අගල් වලින් ආවරණය කර තිබේ |mettananda
sin_3688_2941453008| mēket giya pāra ekē hiṭapu naḷu niḷiyō goḍakma innavā | මේකෙත් ගිය පාර එකේ හිටපු නළු නිළියෝ ගොඩක්ම ඉන්නවා |mettananda
sin_3688_3107312173| ektarā mohotakadi ēka loku viplavīya sṁgītayak venavā | එක්තරා මොහොතකදි ඒක ලොකු විප්ලවීය සංගීතයක් වෙනවා |mettananda
sin_3688_3181295193| ballangē ayitivāsikam tava kenek aḷevi karayi | බල්ලන්ගේ අයිතිවාසිකම් තව කෙනෙක් අළෙවි කරයි |mettananda
sin_3688_3281041225| mulin ægē viruddhatāvaya tibunat kālayā samaṉga æyava piḷigannavā | මුලින් ඇගේ විරුද්ධතාවය තිබුනත් කාලයා සමඟ ඇයව පිළිගන්නවා |mettananda
sin_3688_3395968539| pudgalayin siv denaku pamaṇa pæmiṇa ætæyi parīkṣaṇavaladī heḷi vī æta | පුද්ගලයින් සිව් දෙනකු පමණ පැමිණ ඇතැයි පරීක්ෂණවලදී හෙළි වී ඇත |mettananda
sin_3688_3554729260| metanaṭa gihilla huratal karanna giyānam mokada vennē | මෙතනට ගිහිල්ල හුරතල් කරන්න ගියානම් මොකද වෙන්නේ |mettananda
sin_3688_4004714525| hoṁkoṁ atahæra venat raṭakaṭa gos æti bava vārtā vē | හොංකොං අතහැර වෙනත් රටකට ගොස් ඇති බව වාර්තා වේ |mettananda
